work_year,experience_level,employment_type,job_title,salary,employee_residence,workplace_type,company_location,company_size,Job_Category,region
2024,Senior,Full Time,Machine Learning Engineer,220000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Machine Learning Engineer,200000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Mid,Full Time,Data Engineer,115000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Engineer,95000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Analytics Engineer,230000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Analytics Engineer,170000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Analytics Engineer,250000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Analytics Engineer,180700,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Analytics Engineer,136675,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Analytics Engineer,111648,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Engineer,81250,Namibia,In Person,Namibia,M,Data Engineer,Europe
2024,Senior,Full Time,Data Engineer,81250,Namibia,In Person,Namibia,M,Data Engineer,Europe
2024,Senior,Full Time,Machine Learning Engineer,254000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Machine Learning Engineer,200000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Data Scientist,161000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,133200,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Engineer,106250,Namibia,In Person,Namibia,M,Data Engineer,Europe
2024,Mid,Full Time,Data Engineer,106250,Namibia,In Person,Namibia,M,Data Engineer,Europe
2024,Entry,Full Time,Research Engineer,160000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Entry,Full Time,Research Engineer,140000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Machine Learning Engineer,223100,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2024,Mid,Full Time,Machine Learning Engineer,126400,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Analytics Engineer,190000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Analytics Engineer,136000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Data Strategist,134400,Namibia,In Person,Namibia,M,Other,Americas
2024,Mid,Full Time,Data Strategist,100000,Namibia,In Person,Namibia,M,Other,Americas
2024,Mid,Full Time,Data Engineer,246000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Engineer,170000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Entry,Full Time,Research Analyst,198000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Entry,Full Time,Research Analyst,115000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Data Scientist,150000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Scientist,103000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,170000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,160000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Analyst,175000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Analyst,117000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Analyst,85000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Analyst,79000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Analytics Engineer,100000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Analytics Engineer,75000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Scientist,205000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,190000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Engineer,331640,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Engineer,283780,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Applied Scientist,222200,Namibia,In Person,Namibia,L,Research Scientist,Americas
2024,Mid,Full Time,Applied Scientist,136000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2024,Mid,Full Time,Big Data Developer,117000,Namibia,In Person,Namibia,L,Business Intelligence,Americas
2024,Entry,Full Time,Business Intelligence Analyst,99000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Entry,Full Time,Business Intelligence Analyst,72000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Data Manager,77000,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Mid,Full Time,Data Manager,49900,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Mid,Full Time,Data Analyst,95000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Data Analyst,70000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Data Scientist,203500,Namibia,Remote,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Scientist,133000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Engineer,104000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Engineer,80000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Analyst,134400,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Data Analyst,100000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Entry,Full Time,Data Scientist,33500,Namibia,In Person,Namibia,M,Data Scientist,Europe
2024,Entry,Full Time,Data Scientist,33500,Namibia,In Person,Namibia,M,Data Scientist,Europe
2024,Senior,Full Time,Data Scientist,81250,Namibia,Remote,Namibia,M,Data Scientist,Europe
2024,Senior,Full Time,Data Scientist,56250,Namibia,Remote,Namibia,M,Data Scientist,Europe
2024,Entry,Full Time,Data Analyst,64500,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Entry,Full Time,Data Analyst,51500,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Machine Learning Engineer,240200,Namibia,Remote,Namibia,M,Machine Learning Engineer,Europe
2024,Senior,Full Time,Machine Learning Engineer,102900,Namibia,Remote,Namibia,M,Machine Learning Engineer,Europe
2024,Mid,Full Time,Data Analyst,195600,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Data Analyst,165500,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Analyst,180400,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Analyst,138800,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Scientist,180000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,139000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Science Consultant,112000,Namibia,In Person,Namibia,M,Other,Americas
2024,Senior,Full Time,Data Science Consultant,109000,Namibia,In Person,Namibia,M,Other,Americas
2024,Senior,Full Time,Data Scientist,147670,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,118136,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Architect,164000,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Senior,Full Time,Data Architect,117000,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Senior,Full Time,BI Developer,42000,Namibia,In Person,Namibia,M,Business Intelligence,Asia
2024,Senior,Full Time,BI Developer,21600,Namibia,In Person,Namibia,M,Business Intelligence,Asia
2024,Senior,Full Time,Data Scientist,154000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,81536,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,180000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,139000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Entry,Full Time,Data Analyst,28750,Namibia,In Person,Namibia,M,Data Analyst,Europe
2024,Entry,Full Time,Data Analyst,28750,Namibia,In Person,Namibia,M,Data Analyst,Europe
2024,Senior,Full Time,Data Engineer,198000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Engineer,143000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Machine Learning Engineer,340000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Machine Learning Engineer,212000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Machine Learning Scientist,230000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Machine Learning Scientist,170000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Entry,Full Time,Quantitative Research Analyst,51000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Lead Machine Learning Engineer,77777,Namibia,Hybrid,Namibia,L,Machine Learning Engineer,Europe
2024,Entry,Full Time,ML Engineer,27000,Namibia,In Person,Namibia,S,Machine Learning Engineer,Asia
2024,Mid,Full Time,Data Scientist,129545,Namibia,Hybrid,Namibia,L,Data Scientist,Europe
2024,Entry,Full Time,Machine Learning Research Engineer,80769,Namibia,Hybrid,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Business Intelligence Engineer,108500,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Business Intelligence Engineer,78800,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Infrastructure Engineer,385000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Infrastructure Engineer,200000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Scientist,297000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,138000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Scientist,198000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Scientist,140000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,AI Engineer,46848,Namibia,In Person,Namibia,M,Machine Learning Engineer,Asia
2024,Entry,Full Time,Machine Learning Engineer,130400,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Entry,Full Time,Machine Learning Engineer,74500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Data Architect,212000,Namibia,In Person,Namibia,M,Data Management,Oceania
2024,Senior,Full Time,Data Architect,93400,Namibia,In Person,Namibia,M,Data Management,Oceania
2024,Mid,Full Time,Business Intelligence Analyst,142000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Business Intelligence Analyst,91300,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Analytics Lead,166000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Analytics Lead,73100,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Entry,Full Time,Data Scientist,133000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Entry,Full Time,Data Scientist,58400,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,204600,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,84500,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Scientist,176000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Scientist,72700,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Entry,Full Time,Data Analyst,92000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Entry,Full Time,Data Analyst,65000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Engineer,231000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Engineer,141000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Scientist,162819,Namibia,Remote,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,95776,Namibia,Remote,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Applied Scientist,222200,Namibia,In Person,Namibia,L,Research Scientist,Americas
2024,Mid,Full Time,Applied Scientist,136000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2024,Mid,Full Time,Data Engineer,138278,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Engineer,86424,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Analytics Engineer,130500,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Analytics Engineer,96000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Architect,175000,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Senior,Full Time,Data Architect,117000,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Mid,Full Time,Data Engineer,122100,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Engineer,75500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Product Manager,250000,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Mid,Full Time,Data Product Manager,200000,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Mid,Full Time,Business Intelligence Manager,117000,Namibia,In Person,Namibia,M,Business Intelligence,Americas
2024,Mid,Full Time,Business Intelligence Manager,99600,Namibia,In Person,Namibia,M,Business Intelligence,Americas
2024,Entry,Full Time,Data Engineer,162240,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Entry,Full Time,Data Engineer,47840,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Scientist,231250,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Scientist,111000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Engineer,277000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Engineer,173000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Analytics Manager,128000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Mid,Full Time,Data Analytics Manager,81500,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Scientist,202800,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,115000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Entry,Full Time,Data Analyst,65000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Entry,Full Time,Data Analyst,55751,Namibia,In Person,Namibia,M,Data Analyst,Americas
2024,Senior,Full Time,Data Architect,165000,Namibia,Remote,Namibia,M,Data Management,Americas
2024,Senior,Full Time,Data Architect,150000,Namibia,Remote,Namibia,M,Data Management,Americas
2024,Senior,Full Time,AI Architect,257250,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,AI Architect,99750,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2024,Senior,Full Time,Data Architect,169767,Namibia,In Person,Namibia,M,Data Management,Oceania
2024,Senior,Full Time,Data Architect,136420,Namibia,In Person,Namibia,M,Data Management,Oceania
2024,Mid,Full Time,Data Developer,100000,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Mid,Full Time,Data Developer,95000,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Mid,Full Time,Data Scientist,147800,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Scientist,93100,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Manager,83300,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Mid,Full Time,Data Manager,47500,Namibia,In Person,Namibia,M,Data Management,Americas
2024,Senior,Full Time,Data Engineer,160000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Engineer,100000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Entry,Full Time,Business Intelligence Analyst,92000,Namibia,In Person,Namibia,M,Data Analyst,Oceania
2024,Entry,Full Time,Business Intelligence Analyst,90000,Namibia,In Person,Namibia,M,Data Analyst,Oceania
2024,Senior,Full Time,Data Product Manager,220000,Namibia,In Person,Namibia,M,Data Management,Europe
2024,Senior,Full Time,Data Product Manager,137500,Namibia,In Person,Namibia,M,Data Management,Europe
2024,Entry,Full Time,Data Scientist,175100,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Entry,Full Time,Data Scientist,82915,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Mid,Full Time,Data Engineer,166000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Mid,Full Time,Data Engineer,73000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Scientist,236400,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Scientist,141800,Namibia,In Person,Namibia,M,Data Scientist,Americas
2024,Senior,Full Time,Data Engineer,150000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Data Engineer,135000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2024,Senior,Full Time,Business Intelligence Developer,147500,Namibia,Remote,Namibia,M,Business Intelligence,Americas
2024,Senior,Full Time,Business Intelligence Developer,70800,Namibia,Remote,Namibia,M,Business Intelligence,Americas
2024,Mid,Full Time,Business Intelligence Engineer,185000,Namibia,In Person,Namibia,L,Data Engineer,Americas
2024,Mid,Full Time,Business Intelligence Engineer,79600,Namibia,In Person,Namibia,L,Data Engineer,Americas
2024,Entry,Full Time,Data Analyst,99200,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Entry,Full Time,Data Analyst,69400,Namibia,Remote,Namibia,M,Data Analyst,Americas
2024,Entry,Full Time,Data Analyst,88200,Namibia,Remote,Namibia,M,Data Analyst,Americas
